statefips,fips,year,totaldamage,totaldamagepc,sovi_score,sovi_ratng,sovi_value,countyarea,floodzoneratio,hurrexpo,leveearea,coaststate,shoreline,coastcnty
1000,1001,1990,0,0,25.857311,Relatively Low,-3.1700001,1565518336,0.1049239,9.1783028,1.918748781,,0,0
1000,1001,1991,0,0,25.857311,Relatively Low,-3.1700001,1565518336,0.1049239,9.1783028,1.918748781,,0,0
1000,1001,1992,0,0,25.857311,Relatively Low,-3.1700001,1565518336,0.1049239,9.1783028,1.918748781,,0,0
1000,1001,1993,0,0,25.857311,Relatively Low,-3.1700001,1565518336,0.1049239,9.1783028,1.918748781,,0,0
1000,1001,1994,799.6500244,0.020919999,25.857311,Relatively Low,-3.1700001,1565518336,0.1049239,9.1783028,1.918748781,,0,0
1000,1001,1995,3456497.922,88.27956134,25.857311,Relatively Low,-3.1700001,1565518336,0.1049239,9.1783028,1.918748781,,0,0
1000,1001,1996,38520.93457,0.957019985,25.857311,Relatively Low,-3.1700001,1565518336,0.1049239,9.1783028,1.918748781,,0,0
1000,1001,1997,31503.81445,0.762929976,25.857311,Relatively Low,-3.1700001,1565518336,0.1049239,9.1783028,1.918748781,,0,0
1000,1001,1998,102513.4883,2.429619908,25.857311,Relatively Low,-3.1700001,1565518336,0.1049239,9.1783028,1.918748781,,0,0
1000,1001,1999,483708.1719,11.21252012,25.857311,Relatively Low,-3.1700001,1565518336,0.1049239,9.1783028,1.918748781,,0,0
1000,1001,2000,307626.582,7.011910081,25.857311,Relatively Low,-3.1700001,1565518336,0.1049239,9.1783028,1.918748781,,0,0
1000,1001,2001,73607.75977,1.656570077,25.857311,Relatively Low,-3.1700001,1565518336,0.1049239,9.1783028,1.918748781,,0,0
1000,1001,2002,53358.46875,1.181620002,25.857311,Relatively Low,-3.1700001,1565518336,0.1049239,9.1783028,1.918748781,,0,0
1000,1001,2003,727152.6953,15.8898803,25.857311,Relatively Low,-3.1700001,1565518336,0.1049239,9.1783028,1.918748781,,0,0
1000,1001,2004,13801.94531,0.294070005,25.857311,Relatively Low,-3.1700001,1565518336,0.1049239,9.1783028,1.918748781,,0,0
1000,1001,2005,565539.7871,11.81406981,25.857311,Relatively Low,-3.1700001,1565518336,0.1049239,9.1783028,1.918748781,,0,0
1000,1001,2006,11168.95996,0.227449998,25.857311,Relatively Low,-3.1700001,1565518336,0.1049239,9.1783028,1.918748781,,0,0
1000,1001,2007,5715.600098,0.114689998,25.857311,Relatively Low,-3.1700001,1565518336,0.1049239,9.1783028,1.918748781,,0,0
1000,1001,2008,23393.13916,0.464570016,25.857311,Relatively Low,-3.1700001,1565518336,0.1049239,9.1783028,1.918748781,,0,0
1000,1001,2009,1768206.445,34.83738051,25.857311,Relatively Low,-3.1700001,1565518336,0.1049239,9.1783028,1.918748781,,0,0
1000,1001,2010,22826.04492,0.41742,25.857311,Relatively Low,-3.1700001,1565518336,0.1049239,9.1783028,1.918748781,,0,0
1000,1001,2011,47152.82813,0.853060007,25.857311,Relatively Low,-3.1700001,1565518336,0.1049239,9.1783028,1.918748781,,0,0
1000,1001,2012,1032.329956,0.0187,25.857311,Relatively Low,-3.1700001,1565518336,0.1049239,9.1783028,1.918748781,,0,0
1000,1001,2013,0,0,25.857311,Relatively Low,-3.1700001,1565518336,0.1049239,9.1783028,1.918748781,,0,0
1000,1001,2014,0,0,25.857311,Relatively Low,-3.1700001,1565518336,0.1049239,9.1783028,1.918748781,,0,0
1000,1001,2015,0,0,25.857311,Relatively Low,-3.1700001,1565518336,0.1049239,9.1783028,1.918748781,,0,0
1000,1001,2016,0,0,25.857311,Relatively Low,-3.1700001,1565518336,0.1049239,9.1783028,1.918748781,,0,0
1000,1001,2017,0,0,25.857311,Relatively Low,-3.1700001,1565518336,0.1049239,9.1783028,1.918748781,,0,0
1000,1001,2018,0,0,25.857311,Relatively Low,-3.1700001,1565518336,0.1049239,9.1783028,1.918748781,,0,0
1000,1001,2019,0,0,25.857311,Relatively Low,-3.1700001,1565518336,0.1049239,9.1783028,1.918748781,,0,0
1000,1003,1990,1339157.875,13.53765011,34.292473,Relatively Low,-1.03,5249724416,0.38060126,48.339241,0,AL,1,1
1000,1003,1991,0,0,34.292473,Relatively Low,-1.03,5249724416,0.38060126,48.339241,0,AL,1,1
1000,1003,1992,9291.469727,0.087470002,34.292473,Relatively Low,-1.03,5249724416,0.38060126,48.339241,0,AL,1,1
1000,1003,1993,0,0,34.292473,Relatively Low,-1.03,5249724416,0.38060126,48.339241,0,AL,1,1
1000,1003,1994,40422.43359,0.348969996,34.292473,Relatively Low,-1.03,5249724416,0.38060126,48.339241,0,AL,1,1
1000,1003,1995,11876200.3,98.99968356,34.292473,Relatively Low,-1.03,5249724416,0.38060126,48.339241,0,AL,1,1
1000,1003,1996,382062.125,3.074679911,34.292473,Relatively Low,-1.03,5249724416,0.38060126,48.339241,0,AL,1,1
1000,1003,1997,31031382.94,240.9830226,34.292473,Relatively Low,-1.03,5249724416,0.38060126,48.339241,0,AL,1,1
1000,1003,1998,25458111.53,191.6204059,34.292473,Relatively Low,-1.03,5249724416,0.38060126,48.339241,0,AL,1,1
1000,1003,1999,112391.0161,0.827499975,34.292473,Relatively Low,-1.03,5249724416,0.38060126,48.339241,0,AL,1,1
1000,1003,2000,72949.49219,0.516059995,34.292473,Relatively Low,-1.03,5249724416,0.38060126,48.339241,0,AL,1,1
1000,1003,2001,156583.7871,1.079970002,34.292473,Relatively Low,-1.03,5249724416,0.38060126,48.339241,0,AL,1,1
1000,1003,2002,2856324.883,19.28113058,34.292473,Relatively Low,-1.03,5249724416,0.38060126,48.339241,0,AL,1,1
1000,1003,2003,673050.998,4.43652004,34.292473,Relatively Low,-1.03,5249724416,0.38060126,48.339241,0,AL,1,1
1000,1003,2004,12547.21973,0.080140002,34.292473,Relatively Low,-1.03,5249724416,0.38060126,48.339241,0,AL,1,1
1000,1003,2005,2166284.463,13.32571958,34.292473,Relatively Low,-1.03,5249724416,0.38060126,48.339241,0,AL,1,1
1000,1003,2006,78770.53516,0.467429996,34.292473,Relatively Low,-1.03,5249724416,0.38060126,48.339241,0,AL,1,1
1000,1003,2007,145747.9316,0.843369991,34.292473,Relatively Low,-1.03,5249724416,0.38060126,48.339241,0,AL,1,1
1000,1003,2008,1207635.977,6.8533099,34.292473,Relatively Low,-1.03,5249724416,0.38060126,48.339241,0,AL,1,1
1000,1003,2009,8929414.664,49.64149994,34.292473,Relatively Low,-1.03,5249724416,0.38060126,48.339241,0,AL,1,1
1000,1003,2010,11956.50488,0.065260001,34.292473,Relatively Low,-1.03,5249724416,0.38060126,48.339241,0,AL,1,1
1000,1003,2011,12117.49023,0.064910002,34.292473,Relatively Low,-1.03,5249724416,0.38060126,48.339241,0,AL,1,1
1000,1003,2012,26324.43945,0.138139993,34.292473,Relatively Low,-1.03,5249724416,0.38060126,48.339241,0,AL,1,1
1000,1003,2013,89279.32422,0.456800006,34.292473,Relatively Low,-1.03,5249724416,0.38060126,48.339241,0,AL,1,1
1000,1003,2014,27176218.75,135.8057156,34.292473,Relatively Low,-1.03,5249724416,0.38060126,48.339241,0,AL,1,1
1000,1003,2015,150000,0.736339986,34.292473,Relatively Low,-1.03,5249724416,0.38060126,48.339241,0,AL,1,1
1000,1003,2016,34916.32031,0.168259997,34.292473,Relatively Low,-1.03,5249724416,0.38060126,48.339241,0,AL,1,1
1000,1003,2017,10012025.94,47.08705044,34.292473,Relatively Low,-1.03,5249724416,0.38060126,48.339241,0,AL,1,1
1000,1003,2018,7079.160156,0.032469999,34.292473,Relatively Low,-1.03,5249724416,0.38060126,48.339241,0,AL,1,1
1000,1003,2019,7773.915039,0.034820002,34.292473,Relatively Low,-1.03,5249724416,0.38060126,48.339241,0,AL,1,1
1000,1005,1990,1339157.875,52.61503983,34.686638,Relatively Low,-0.93000001,2342695936,0.11604812,17.818621,0,,0,0
1000,1005,1991,0,0,34.686638,Relatively Low,-0.93000001,2342695936,0.11604812,17.818621,0,,0,0
1000,1005,1992,0,0,34.686638,Relatively Low,-0.93000001,2342695936,0.11604812,17.818621,0,,0,0
1000,1005,1993,0,0,34.686638,Relatively Low,-0.93000001,2342695936,0.11604812,17.818621,0,,0,0
1000,1005,1994,0,0,34.686638,Relatively Low,-0.93000001,2342695936,0.11604812,17.818621,0,,0,0
1000,1005,1995,3458830.762,129.7142584,34.686638,Relatively Low,-0.93000001,2342695936,0.11604812,17.818621,0,,0,0
1000,1005,1996,0,0,34.686638,Relatively Low,-0.93000001,2342695936,0.11604812,17.818621,0,,0,0
1000,1005,1997,11075.55957,0.414090008,34.686638,Relatively Low,-0.93000001,2342695936,0.11604812,17.818621,0,,0,0
1000,1005,1998,196302.4199,7.287730038,34.686638,Relatively Low,-0.93000001,2342695936,0.11604812,17.818621,0,,0,0
1000,1005,1999,53350.16406,1.996189952,34.686638,Relatively Low,-0.93000001,2342695936,0.11604812,17.818621,0,,0,0
1000,1005,2000,11699.44531,0.402940005,34.686638,Relatively Low,-0.93000001,2342695936,0.11604812,17.818621,0,,0,0
1000,1005,2001,40818.84521,1.396799982,34.686638,Relatively Low,-0.93000001,2342695936,0.11604812,17.818621,0,,0,0
1000,1005,2002,11198.69043,0.382349998,34.686638,Relatively Low,-0.93000001,2342695936,0.11604812,17.818621,0,,0,0
1000,1005,2003,5152.544922,0.174779996,34.686638,Relatively Low,-0.93000001,2342695936,0.11604812,17.818621,0,,0,0
1000,1005,2004,3764.169922,0.127780005,34.686638,Relatively Low,-0.93000001,2342695936,0.11604812,17.818621,0,,0,0
1000,1005,2005,100729.1953,3.420119941,34.686638,Relatively Low,-0.93000001,2342695936,0.11604812,17.818621,0,,0,0
1000,1005,2006,14695.99512,0.497229993,34.686638,Relatively Low,-0.93000001,2342695936,0.11604812,17.818621,0,,0,0
1000,1005,2007,1143.119995,0.03844,34.686638,Relatively Low,-0.93000001,2342695936,0.11604812,17.818621,0,,0,0
1000,1005,2008,22292.27554,0.747160014,34.686638,Relatively Low,-0.93000001,2342695936,0.11604812,17.818621,0,,0,0
1000,1005,2009,49162.88159,1.653249986,34.686638,Relatively Low,-0.93000001,2342695936,0.11604812,17.818621,0,,0,0
1000,1005,2010,3260.86499,0.119290002,34.686638,Relatively Low,-0.93000001,2342695936,0.11604812,17.818621,0,,0,0
1000,1005,2011,7112.435059,0.261249989,34.686638,Relatively Low,-0.93000001,2342695936,0.11604812,17.818621,0,,0,0
1000,1005,2012,0,0,34.686638,Relatively Low,-0.93000001,2342695936,0.11604812,17.818621,0,,0,0
1000,1005,2013,0,0,34.686638,Relatively Low,-0.93000001,2342695936,0.11604812,17.818621,0,,0,0
1000,1005,2014,0,0,34.686638,Relatively Low,-0.93000001,2342695936,0.11604812,17.818621,0,,0,0
1000,1005,2015,0,0,34.686638,Relatively Low,-0.93000001,2342695936,0.11604812,17.818621,0,,0,0
1000,1005,2016,0,0,34.686638,Relatively Low,-0.93000001,2342695936,0.11604812,17.818621,0,,0,0
1000,1005,2017,0,0,34.686638,Relatively Low,-0.93000001,2342695936,0.11604812,17.818621,0,,0,0
1000,1005,2018,0,0,34.686638,Relatively Low,-0.93000001,2342695936,0.11604812,17.818621,0,,0,0
1000,1005,2019,0,0,34.686638,Relatively Low,-0.93000001,2342695936,0.11604812,17.818621,0,,0,0
1000,1007,1990,3367947.313,201.9758453,21.482065,Very Low,-4.2800002,1621746944,0.20545034,5.9275198,0,,0,0
1000,1007,1991,0,0,21.482065,Very Low,-4.2800002,1621746944,0.20545034,5.9275198,0,,0,0
1000,1007,1992,844.6799927,0.049139999,21.482065,Very Low,-4.2800002,1621746944,0.20545034,5.9275198,0,,0,0
1000,1007,1993,0,0,21.482065,Very Low,-4.2800002,1621746944,0.20545034,5.9275198,0,,0,0
1000,1007,1994,67970.44531,3.852540016,21.482065,Very Low,-4.2800002,1621746944,0.20545034,5.9275198,0,,0,0
1000,1007,1995,3437213.07,191.083674,21.482065,Very Low,-4.2800002,1621746944,0.20545034,5.9275198,0,,0,0
1000,1007,1996,61180.29785,3.351250112,21.482065,Very Low,-4.2800002,1621746944,0.20545034,5.9275198,0,,0,0
1000,1007,1997,17720.90039,0.95073998,21.482065,Very Low,-4.2800002,1621746944,0.20545034,5.9275198,0,,0,0
1000,1007,1998,128687.1406,6.777650118,21.482065,Very Low,-4.2800002,1621746944,0.20545034,5.9275198,0,,0,0
1000,1007,1999,32010.09961,1.633090019,21.482065,Very Low,-4.2800002,1621746944,0.20545034,5.9275198,0,,0,0
1000,1007,2000,17205.07031,0.863020003,21.482065,Very Low,-4.2800002,1621746944,0.20545034,5.9275198,0,,0,0
1000,1007,2001,44164.66138,2.10890995,21.482065,Very Low,-4.2800002,1621746944,0.20545034,5.9275198,0,,0,0
1000,1007,2002,1317.494995,0.062789999,21.482065,Very Low,-4.2800002,1621746944,0.20545034,5.9275198,0,,0,0
1000,1007,2003,49593.23047,2.357429981,21.482065,Very Low,-4.2800002,1621746944,0.20545034,5.9275198,0,,0,0
1000,1007,2004,53953.04541,2.54399991,21.482065,Very Low,-4.2800002,1621746944,0.20545034,5.9275198,0,,0,0
1000,1007,2005,326459.6636,15.27297005,21.482065,Very Low,-4.2800002,1621746944,0.20545034,5.9275198,0,,0,0
1000,1007,2006,8229.759766,0.386649996,21.482065,Very Low,-4.2800002,1621746944,0.20545034,5.9275198,0,,0,0
1000,1007,2007,11431.20996,0.532060027,21.482065,Very Low,-4.2800002,1621746944,0.20545034,5.9275198,0,,0,0
1000,1007,2008,7155.549805,0.331440002,21.482065,Very Low,-4.2800002,1621746944,0.20545034,5.9275198,0,,0,0
1000,1007,2009,203832.6028,9.442380451,21.482065,Very Low,-4.2800002,1621746944,0.20545034,5.9275198,0,,0,0
1000,1007,2010,13586.92969,0.593859971,21.482065,Very Low,-4.2800002,1621746944,0.20545034,5.9275198,0,,0,0
1000,1007,2011,25288.66992,1.112079978,21.482065,Very Low,-4.2800002,1621746944,0.20545034,5.9275198,0,,0,0
1000,1007,2012,0,0,21.482065,Very Low,-4.2800002,1621746944,0.20545034,5.9275198,0,,0,0
1000,1007,2013,0,0,21.482065,Very Low,-4.2800002,1621746944,0.20545034,5.9275198,0,,0,0
1000,1007,2014,0,0,21.482065,Very Low,-4.2800002,1621746944,0.20545034,5.9275198,0,,0,0
1000,1007,2015,0,0,21.482065,Very Low,-4.2800002,1621746944,0.20545034,5.9275198,0,,0,0
1000,1007,2016,0,0,21.482065,Very Low,-4.2800002,1621746944,0.20545034,5.9275198,0,,0,0
1000,1007,2017,0,0,21.482065,Very Low,-4.2800002,1621746944,0.20545034,5.9275198,0,,0,0
1000,1007,2018,0,0,21.482065,Very Low,-4.2800002,1621746944,0.20545034,5.9275198,0,,0,0
1000,1007,2019,0,0,21.482065,Very Low,-4.2800002,1621746944,0.20545034,5.9275198,0,,0,0
1000,1009,1990,2597234.047,65.9029212,29.720142,Relatively Low,-2.1900001,1685046272,0.049300421,2.760838,0,,0,0
1000,1009,1991,0,0,29.720142,Relatively Low,-2.1900001,1685046272,0.049300421,2.760838,0,,0,0
1000,1009,1992,844.6799927,0.021,29.720142,Relatively Low,-2.1900001,1685046272,0.049300421,2.760838,0,,0,0
1000,1009,1993,0,0,29.720142,Relatively Low,-2.1900001,1685046272,0.049300421,2.760838,0,,0,0
1000,1009,1994,0,0,29.720142,Relatively Low,-2.1900001,1685046272,0.049300421,2.760838,0,,0,0
1000,1009,1995,3546701.25,83.28326964,29.720142,Relatively Low,-2.1900001,1685046272,0.049300421,2.760838,0,,0,0
1000,1009,1996,119087.5781,2.734879971,29.720142,Relatively Low,-2.1900001,1685046272,0.049300421,2.760838,0,,0,0
1000,1009,1997,169825.25,3.78256011,29.720142,Relatively Low,-2.1900001,1685046272,0.049300421,2.760838,0,,0,0
1000,1009,1998,125778.9609,2.717090011,29.720142,Relatively Low,-2.1900001,1685046272,0.049300421,2.760838,0,,0,0
1000,1009,1999,119504.3833,2.520610183,29.720142,Relatively Low,-2.1900001,1685046272,0.049300421,2.760838,0,,0,0
1000,1009,2000,64002.84375,1.250519991,29.720142,Relatively Low,-2.1900001,1685046272,0.049300421,2.760838,0,,0,0
1000,1009,2001,80299.37891,1.544250011,29.720142,Relatively Low,-2.1900001,1685046272,0.049300421,2.760838,0,,0,0
1000,1009,2002,12516.18457,0.237159997,29.720142,Relatively Low,-2.1900001,1685046272,0.049300421,2.760838,0,,0,0
1000,1009,2003,103050.877,1.918080032,29.720142,Relatively Low,-2.1900001,1685046272,0.049300421,2.760838,0,,0,0
1000,1009,2004,87830.55859,1.612489998,29.720142,Relatively Low,-2.1900001,1685046272,0.049300421,2.760838,0,,0,0
1000,1009,2005,205705.9922,3.737739921,29.720142,Relatively Low,-2.1900001,1685046272,0.049300421,2.760838,0,,0,0
1000,1009,2006,11756.7998,0.210030004,29.720142,Relatively Low,-2.1900001,1685046272,0.049300421,2.760838,0,,0,0
1000,1009,2007,21147.74414,0.371890008,29.720142,Relatively Low,-2.1900001,1685046272,0.049300421,2.760838,0,,0,0
1000,1009,2008,23668.3501,0.409529984,29.720142,Relatively Low,-2.1900001,1685046272,0.049300421,2.760838,0,,0,0
1000,1009,2009,280062.6912,4.800110053,29.720142,Relatively Low,-2.1900001,1685046272,0.049300421,2.760838,0,,0,0
1000,1009,2010,34239.05908,0.597079977,29.720142,Relatively Low,-2.1900001,1685046272,0.049300421,2.760838,0,,0,0
1000,1009,2011,82188.15771,1.424560033,29.720142,Relatively Low,-2.1900001,1685046272,0.049300421,2.760838,0,,0,0
1000,1009,2012,0,0,29.720142,Relatively Low,-2.1900001,1685046272,0.049300421,2.760838,0,,0,0
1000,1009,2013,0,0,29.720142,Relatively Low,-2.1900001,1685046272,0.049300421,2.760838,0,,0,0
1000,1009,2014,0,0,29.720142,Relatively Low,-2.1900001,1685046272,0.049300421,2.760838,0,,0,0
1000,1009,2015,0,0,29.720142,Relatively Low,-2.1900001,1685046272,0.049300421,2.760838,0,,0,0
1000,1009,2016,0,0,29.720142,Relatively Low,-2.1900001,1685046272,0.049300421,2.760838,0,,0,0
1000,1009,2017,0,0,29.720142,Relatively Low,-2.1900001,1685046272,0.049300421,2.760838,0,,0,0
1000,1009,2018,0,0,29.720142,Relatively Low,-2.1900001,1685046272,0.049300421,2.760838,0,,0,0
1000,1009,2019,0,0,29.720142,Relatively Low,-2.1900001,1685046272,0.049300421,2.760838,0,,0,0
1000,1011,1990,1343691.485,121.9099467,37.879387,Relatively Moderate,-0.12,1621488000,0.15316482,14.85793,0,,0,0
1000,1011,1991,0,0,37.879387,Relatively Moderate,-0.12,1621488000,0.15316482,14.85793,0,,0,0
1000,1011,1992,0,0,37.879387,Relatively Moderate,-0.12,1621488000,0.15316482,14.85793,0,,0,0
1000,1011,1993,0,0,37.879387,Relatively Moderate,-0.12,1621488000,0.15316482,14.85793,0,,0,0
1000,1011,1994,0,0,37.879387,Relatively Moderate,-0.12,1621488000,0.15316482,14.85793,0,,0,0
1000,1011,1995,3425393.325,305.5931163,37.879387,Relatively Moderate,-0.12,1621488000,0.15316482,14.85793,0,,0,0
1000,1011,1996,0,0,37.879387,Relatively Moderate,-0.12,1621488000,0.15316482,14.85793,0,,0,0
1000,1011,1997,0,0,37.879387,Relatively Moderate,-0.12,1621488000,0.15316482,14.85793,0,,0,0
1000,1011,1998,116327.3594,10.27173042,37.879387,Relatively Moderate,-0.12,1621488000,0.15316482,14.85793,0,,0,0
1000,1011,1999,9958.695313,0.877960026,37.879387,Relatively Moderate,-0.12,1621488000,0.15316482,14.85793,0,,0,0
1000,1011,2000,86025.33594,7.4134202,37.879387,Relatively Moderate,-0.12,1621488000,0.15316482,14.85793,0,,0,0
1000,1011,2001,2676.64502,0.235190004,37.879387,Relatively Moderate,-0.12,1621488000,0.15316482,14.85793,0,,0,0
1000,1011,2002,10539.9502,0.935970008,37.879387,Relatively Moderate,-0.12,1621488000,0.15316482,14.85793,0,,0,0
1000,1011,2003,36711.87891,3.247399986,37.879387,Relatively Moderate,-0.12,1621488000,0.15316482,14.85793,0,,0,0
1000,1011,2004,3764.159912,0.341019996,37.879387,Relatively Moderate,-0.12,1621488000,0.15316482,14.85793,0,,0,0
1000,1011,2005,94661.16797,8.625170231,37.879387,Relatively Moderate,-0.12,1621488000,0.15316482,14.85793,0,,0,0
1000,1011,2006,29391.99023,2.736939907,37.879387,Relatively Moderate,-0.12,1621488000,0.15316482,14.85793,0,,0,0
1000,1011,2007,4000.925049,0.364850014,37.879387,Relatively Moderate,-0.12,1621488000,0.15316482,14.85793,0,,0,0
1000,1011,2008,13210.24512,1.209619999,37.879387,Relatively Moderate,-0.12,1621488000,0.15316482,14.85793,0,,0,0
1000,1011,2009,124288.1788,11.31434962,37.879387,Relatively Moderate,-0.12,1621488000,0.15316482,14.85793,0,,0,0
1000,1011,2010,108695.4766,9.984889984,37.879387,Relatively Moderate,-0.12,1621488000,0.15316482,14.85793,0,,0,0
1000,1011,2011,2634.235107,0.24797,37.879387,Relatively Moderate,-0.12,1621488000,0.15316482,14.85793,0,,0,0
1000,1011,2012,0,0,37.879387,Relatively Moderate,-0.12,1621488000,0.15316482,14.85793,0,,0,0
1000,1011,2013,0,0,37.879387,Relatively Moderate,-0.12,1621488000,0.15316482,14.85793,0,,0,0
1000,1011,2014,0,0,37.879387,Relatively Moderate,-0.12,1621488000,0.15316482,14.85793,0,,0,0
1000,1011,2015,0,0,37.879387,Relatively Moderate,-0.12,1621488000,0.15316482,14.85793,0,,0,0
1000,1011,2016,0,0,37.879387,Relatively Moderate,-0.12,1621488000,0.15316482,14.85793,0,,0,0
1000,1011,2017,0,0,37.879387,Relatively Moderate,-0.12,1621488000,0.15316482,14.85793,0,,0,0
1000,1011,2018,0,0,37.879387,Relatively Moderate,-0.12,1621488000,0.15316482,14.85793,0,,0,0
1000,1011,2019,0,0,37.879387,Relatively Moderate,-0.12,1621488000,0.15316482,14.85793,0,,0,0
1000,1013,1990,1339157.875,61.19347,49.940876,Relatively High,2.9400001,2014803584,0.12251499,22.104031,0,,0,0
1000,1013,1991,0,0,49.940876,Relatively High,2.9400001,2014803584,0.12251499,22.104031,0,,0,0
1000,1013,1992,0,0,49.940876,Relatively High,2.9400001,2014803584,0.12251499,22.104031,0,,0,0
1000,1013,1993,0,0,49.940876,Relatively High,2.9400001,2014803584,0.12251499,22.104031,0,,0,0
1000,1013,1994,7996.52002,0.366629988,49.940876,Relatively High,2.9400001,2014803584,0.12251499,22.104031,0,,0,0
1000,1013,1995,6739328.5,309.5268555,49.940876,Relatively High,2.9400001,2014803584,0.12251499,22.104031,0,,0,0
1000,1013,1996,2265.939941,0.103940003,49.940876,Relatively High,2.9400001,2014803584,0.12251499,22.104031,0,,0,0
1000,1013,1997,8491.255127,0.390069991,49.940876,Relatively High,2.9400001,2014803584,0.12251499,22.104031,0,,0,0
1000,1013,1998,24881928.04,1148.856124,49.940876,Relatively High,2.9400001,2014803584,0.12251499,22.104031,0,,0,0
1000,1013,1999,12804.03516,0.594930008,49.940876,Relatively High,2.9400001,2014803584,0.12251499,22.104031,0,,0,0
1000,1013,2000,13764.05469,0.645810008,49.940876,Relatively High,2.9400001,2014803584,0.12251499,22.104031,0,,0,0
1000,1013,2001,361347.2031,17.17756021,49.940876,Relatively High,2.9400001,2014803584,0.12251499,22.104031,0,,0,0
1000,1013,2002,6587.470215,0.319669992,49.940876,Relatively High,2.9400001,2014803584,0.12251499,22.104031,0,,0,0
1000,1013,2003,21254.24414,1.034970045,49.940876,Relatively High,2.9400001,2014803584,0.12251499,22.104031,0,,0,0
1000,1013,2004,0,0,49.940876,Relatively High,2.9400001,2014803584,0.12251499,22.104031,0,,0,0
1000,1013,2005,303401.1875,14.91794968,49.940876,Relatively High,2.9400001,2014803584,0.12251499,22.104031,0,,0,0
1000,1013,2006,76419.17188,3.777329922,49.940876,Relatively High,2.9400001,2014803584,0.12251499,22.104031,0,,0,0
1000,1013,2007,42295.48047,2.089390039,49.940876,Relatively High,2.9400001,2014803584,0.12251499,22.104031,0,,0,0
1000,1013,2008,50639.24609,2.510499954,49.940876,Relatively High,2.9400001,2014803584,0.12251499,22.104031,0,,0,0
1000,1013,2009,16571.75586,0.830079973,49.940876,Relatively High,2.9400001,2014803584,0.12251499,22.104031,0,,0,0
1000,1013,2010,0,0,49.940876,Relatively High,2.9400001,2014803584,0.12251499,22.104031,0,,0,0
1000,1013,2011,5268.470215,0.254810005,49.940876,Relatively High,2.9400001,2014803584,0.12251499,22.104031,0,,0,0
1000,1013,2012,40777.06641,1.997990012,49.940876,Relatively High,2.9400001,2014803584,0.12251499,22.104031,0,,0,0
1000,1013,2013,1526.140015,0.075220004,49.940876,Relatively High,2.9400001,2014803584,0.12251499,22.104031,0,,0,0
1000,1013,2014,50059.35156,2.46645999,49.940876,Relatively High,2.9400001,2014803584,0.12251499,22.104031,0,,0,0
1000,1013,2015,603500,29.94442911,49.940876,Relatively High,2.9400001,2014803584,0.12251499,22.104031,0,,0,0
1000,1013,2016,22792.5957,1.141630054,49.940876,Relatively High,2.9400001,2014803584,0.12251499,22.104031,0,,0,0
1000,1013,2017,19004.46484,0.958609998,49.940876,Relatively High,2.9400001,2014803584,0.12251499,22.104031,0,,0,0
1000,1013,2018,18877.76563,0.959240019,49.940876,Relatively High,2.9400001,2014803584,0.12251499,22.104031,0,,0,0
1000,1013,2019,6859.334961,0.352699995,49.940876,Relatively High,2.9400001,2014803584,0.12251499,22.104031,0,,0,0
1000,1015,1990,2415889.75,20.80600929,38.3918,Relatively Moderate,0.01,1585901568,0.1111469,2.9610529,0,,0,0
1000,1015,1991,0,0,38.3918,Relatively Moderate,0.01,1585901568,0.1111469,2.9610529,0,,0,0
1000,1015,1992,126701.8945,1.094629973,38.3918,Relatively Moderate,0.01,1585901568,0.1111469,2.9610529,0,,0,0
1000,1015,1993,0,0,38.3918,Relatively Moderate,0.01,1585901568,0.1111469,2.9610529,0,,0,0
1000,1015,1994,24789.21094,0.21356,38.3918,Relatively Moderate,0.01,1585901568,0.1111469,2.9610529,0,,0,0
1000,1015,1995,3528556.898,30.23949915,38.3918,Relatively Moderate,0.01,1585901568,0.1111469,2.9610529,0,,0,0
1000,1015,1996,44563.42969,0.382270008,38.3918,Relatively Moderate,0.01,1585901568,0.1111469,2.9610529,0,,0,0
1000,1015,1997,13290.66992,0.113470003,38.3918,Relatively Moderate,0.01,1585901568,0.1111469,2.9610529,0,,0,0
1000,1015,1998,103967.5781,0.887989968,38.3918,Relatively Moderate,0.01,1585901568,0.1111469,2.9610529,0,,0,0
1000,1015,1999,22762.74023,0.195320003,38.3918,Relatively Moderate,0.01,1585901568,0.1111469,2.9610529,0,,0,0
1000,1015,2000,41292.16016,0.37086001,38.3918,Relatively Moderate,0.01,1585901568,0.1111469,2.9610529,0,,0,0
1000,1015,2001,15390.71484,0.138630003,38.3918,Relatively Moderate,0.01,1585901568,0.1111469,2.9610529,0,,0,0
1000,1015,2002,24373.61523,0.219859995,38.3918,Relatively Moderate,0.01,1585901568,0.1111469,2.9610529,0,,0,0
1000,1015,2003,1018915.457,9.148269743,38.3918,Relatively Moderate,0.01,1585901568,0.1111469,2.9610529,0,,0,0
1000,1015,2004,79674.86328,0.713840008,38.3918,Relatively Moderate,0.01,1585901568,0.1111469,2.9610529,0,,0,0
1000,1015,2005,79491.10254,0.709230021,38.3918,Relatively Moderate,0.01,1585901568,0.1111469,2.9610529,0,,0,0
1000,1015,2006,44675.82813,0.397280008,38.3918,Relatively Moderate,0.01,1585901568,0.1111469,2.9610529,0,,0,0
1000,1015,2007,58299.17188,0.516799986,38.3918,Relatively Moderate,0.01,1585901568,0.1111469,2.9610529,0,,0,0
